Unnamed: 0,name,localidad,latitude,longitude,type,color
3371,Br. Rocio Oriental,SANTA FE,4.581875,-74.070618,Paradas SITP,#FDF202
3372,U. Sergio Arboleda,CHAPINERO,4.661516,-74.059933,Paradas SITP,#FDF202
3373,Calle 122,USAQUEN,4.701173,-74.043054,Paradas SITP,#FDF202
3377,Ciudad Bachué II Etapa,ENGATIVA,4.71072,-74.107095,Paradas SITP,#FDF202
3378,Urb. El Chital,FONTIBON,4.685767,-74.145385,Paradas SITP,#FDF202
3380,Torres de Nueva Castilla,KENNEDY,4.64823,-74.151841,Paradas SITP,#FDF202
3383,Br. Osorio Diez,BOSA,4.64112,-74.185097,Paradas SITP,#FDF202
3385,Br. Las Delicias del Sur,CIUDAD BOLIVAR,4.557636,-74.146669,Paradas SITP,#FDF202
3386,Br. El Consuelo,SANTA FE,4.58185,-74.070327,Paradas SITP,#FDF202
3387,Estación Cardio Infantil,BOSA,4.743142,-74.048192,Paradas SITP,#FDF202
3389,Conjunto Residencial Antonio José de Sucre,KENNEDY,4.612096,-74.175441,Paradas SITP,#FDF202
3392,IED Compartir Recuerdo,CIUDAD BOLIVAR,4.552832,-74.142686,Paradas SITP,#FDF202
3394,Hospital Centro Oriental GSG,SANTA FE,4.583544,-74.071361,Paradas SITP,#FDF202
3401,C.C. Unilago,CHAPINERO,4.664694,-74.058005,Paradas SITP,#FDF202
3403,Br. La Calleja,USAQUEN,4.712328,-74.048142,Paradas SITP,#FDF202
3404,SANTARITA DE ALSCACIA,KENNEDY,4.641442,-74.125679,Paradas SITP,#FDF202
3409,Tierra Buena,KENNEDY,4.650521,-74.170931,Paradas SITP,#FDF202
3410,Urb. Las Lomas I y II Sector,RAFAEL URIBE URIBE,4.567289,-74.105044,Paradas SITP,#FDF202
3411,C.C. Atlantis Plaza,CHAPINERO,4.666006,-74.057293,Paradas SITP,#FDF202
3412,Br. Claret Norte,SUBA,4.748108,-74.068677,Paradas SITP,#FDF202
3413,Br. Villa María I Sector,SUBA,4.738949,-74.105669,Paradas SITP,#FDF202
3414,Br. Bella Vista Occidental,ENGATIVA,4.677681,-74.087028,Paradas SITP,#FDF202
3415,ALSACIA RESERVADOII,KENNEDY,4.64481,-74.127177,Paradas SITP,#FDF202
3416,Br. Osorio,KENNEDY,4.649942,-74.169703,Paradas SITP,#FDF202
3417,Colegio Manuel Cepeda Vargas,KENNEDY,4.617073,-74.178716,Paradas SITP,#FDF202
3420,Clínica del Country,CHAPINERO,4.669149,-74.05566,Paradas SITP,#FDF202
3422,CAI Contador,USAQUEN,4.721195,-74.046746,Paradas SITP,#FDF202
3425,Pq. Aures II,SUBA,4.733773,-74.102614,Paradas SITP,#FDF202
3426,Pq. Ciudadela Industrial El Dorado,ENGATIVA,4.685924,-74.114073,Paradas SITP,#FDF202
3430,BELEN,FONTIBON,4.679222,-74.148822,Paradas SITP,#FDF202
3431,BAZAAR ALSACIA,KENNEDY,4.645695,-74.129716,Paradas SITP,#FDF202
3435,Br. El Patio III Sector,KENNEDY,4.641987,-74.163344,Paradas SITP,#FDF202
3436,Br. La Fontana I y II,BOSA,4.624121,-74.190154,Paradas SITP,#FDF202
3437,Br. Los Pijaos,RAFAEL URIBE URIBE,4.566838,-74.103909,Paradas SITP,#FDF202
3444,C.C. Artelana,CHAPINERO,4.670718,-74.054908,Paradas SITP,#FDF202
3447,Br. Casa Blanca El Pinar,SUBA,4.746124,-74.071597,Paradas SITP,#FDF202
3448,Br. El Libertador II,BOSA,4.624395,-74.190309,Paradas SITP,#FDF202
3449,Br. Los Laches,SANTA FE,4.585053,-74.067706,Paradas SITP,#FDF202
3452,Calle 148,USAQUEN,4.730914,-74.045235,Paradas SITP,#FDF202
3457,Br. Gilmar - La Sirena,SUBA,4.746242,-74.071495,Paradas SITP,#FDF202
3459,VILLA CARMENZA,FONTIBON,4.681142,-74.150393,Paradas SITP,#FDF202
3460,IED Britalia,KENNEDY,4.615883,-74.176002,Paradas SITP,#FDF202
3462,CAI Laches,SANTA FE,4.585207,-74.067738,Paradas SITP,#FDF202
3464,C.C. Bima,SUBA,4.806695,-74.038527,Paradas SITP,#FDF202
3466,Br. Los Álamos,ENGATIVA,4.689322,-74.116388,Paradas SITP,#FDF202
3468,Avenida Agoberto Mejía,KENNEDY,4.614887,-74.176266,Paradas SITP,#FDF202
3473,Br. Colmena III,CIUDAD BOLIVAR,4.558336,-74.145737,Paradas SITP,#FDF202
3475,Br. Aguas Claras,SAN CRISTOBAL,4.55949,-74.068139,Paradas SITP,#FDF202
3478,C.C. La Plazuela,CHAPINERO,4.67524,-74.052669,Paradas SITP,#FDF202
3479,Pquía. Santa María Magdalena,USAQUEN,4.737692,-74.04367,Paradas SITP,#FDF202
3480,CAI Álamos,ENGATIVA,4.689954,-74.116616,Paradas SITP,#FDF202
3485,Br. Boston,FONTIBON,4.677514,-74.147573,Paradas SITP,#FDF202
3487,Granjas de San Pablo,RAFAEL URIBE URIBE,4.570607,-74.113551,Paradas SITP,#FDF202
3490,Br. Almería,ENGATIVA,4.695683,-74.105481,Paradas SITP,#FDF202
3493,SANTA ANA,FONTIBON,4.676843,-74.146918,Paradas SITP,#FDF202
3499,Br. Villa de los Sauces,KENNEDY,4.60527,-74.174405,Paradas SITP,#FDF202
3500,Compartir,CIUDAD BOLIVAR,4.557475,-74.149885,Paradas SITP,#FDF202
3501,Br. Granjas de Santa Sofía,RAFAEL URIBE URIBE,4.570588,-74.11347,Paradas SITP,#FDF202
3504,Cámara de Comercio Sede Norte,CHAPINERO,4.678223,-74.051125,Paradas SITP,#FDF202
3505,Registraduría Auxiliar Fontibón,FONTIBON,4.675523,-74.145896,Paradas SITP,#FDF202
3507,C.C. Zona In,PUENTE ARANDA,4.633836,-74.115516,Paradas SITP,#FDF202
3508,IED San Francisco,CIUDAD BOLIVAR,4.56278,-74.149731,Paradas SITP,#FDF202
3509,La Resurrección,RAFAEL URIBE URIBE,4.569766,-74.111828,Paradas SITP,#FDF202
3510,Br. Molino del Viento,ENGATIVA,4.706612,-74.117187,Paradas SITP,#FDF202
3511,Pq. Público Bosques de Mariana,ENGATIVA,4.707528,-74.122842,Paradas SITP,#FDF202
3515,Br. Casablanca Sur,KENNEDY,4.616854,-74.174749,Paradas SITP,#FDF202
3516,Urbanización La Unidad,KENNEDY,4.604591,-74.172875,Paradas SITP,#FDF202
3517,Estación Mazurén,SUBA,4.73596,-74.049379,Paradas SITP,#FDF202
3519,Plaza de Mercado La Gaitana,SUBA,4.744163,-74.106538,Paradas SITP,#FDF202
3520,Br. Alfonso López Michelsen,KENNEDY,4.6157,-74.173896,Paradas SITP,#FDF202
3524,Urbanización Nueva Roma,KENNEDY,4.604234,-74.171916,Paradas SITP,#FDF202
3529,Gustavo Restrepo,RAFAEL URIBE URIBE,4.575402,-74.113628,Paradas SITP,#FDF202
3530,FETA,ENGATIVA,4.68361,-74.11118,Paradas SITP,#FDF202
3533,Urb. Nueva Roma,KENNEDY,4.606136,-74.171329,Paradas SITP,#FDF202
3534,Las Colinas,RAFAEL URIBE URIBE,4.574456,-74.112981,Paradas SITP,#FDF202
3535,Br. Rocio Centro Oriental,SANTA FE,4.582169,-74.067518,Paradas SITP,#FDF202
3538,Universidad Pedagógica Nacional,CHAPINERO,4.657621,-74.059128,Paradas SITP,#FDF202
3547,Pq. Navarra,USAQUEN,4.691732,-74.050979,Paradas SITP,#FDF202
3548,Gimnasio Campestre La Sabana,ENGATIVA,4.683309,-74.111121,Paradas SITP,#FDF202
3552,C. C. Casablanca,KENNEDY,4.61794,-74.168544,Paradas SITP,#FDF202
3553,Br. Catalina II,KENNEDY,4.606616,-74.169101,Paradas SITP,#FDF202
3557,Colegio Carmen Teresiano,RAFAEL URIBE URIBE,4.569087,-74.105415,Paradas SITP,#FDF202
3560,Centro Comercial Av Chile,CHAPINERO,4.656979,-74.058146,Paradas SITP,#FDF202
3562,Br. Isabela,ENGATIVA,4.686758,-74.110273,Paradas SITP,#FDF202
3564,Br. El Descanso Nuevo Kennedy,KENNEDY,4.616856,-74.165628,Paradas SITP,#FDF202
3566,Colegio Claustro Moderno,USAQUEN,4.754992,-74.024369,Paradas SITP,#FDF202
3568,Br. Sabana de Tibabuyes,SUBA,4.746035,-74.108902,Paradas SITP,#FDF202
3569,Br. Las Margaritas II Sector,USAQUEN,4.736679,-74.045056,Paradas SITP,#FDF202
3575,Br. La Cabaña Fontibón,FONTIBON,4.683552,-74.14033,Paradas SITP,#FDF202
3581,DG 56A Bis Sur,BOSA,4.62115,-74.182418,Paradas SITP,#FDF202
3582,C.C. Centro Mayor,ANTONIO NARIÑO,4.590108,-74.125013,Paradas SITP,#FDF202
3583,San Francisco II Sector,CIUDAD BOLIVAR,4.561614,-74.147193,Paradas SITP,#FDF202
3584,Universidad San Buenaventura,USAQUEN,4.748186,-74.030545,Paradas SITP,#FDF202
3591,Estación Calle 146,SUBA,4.732205,-74.049996,Paradas SITP,#FDF202
3592,DG 56A Sur,BOSA,4.620861,-74.182303,Paradas SITP,#FDF202
3593,Barrio La Unidad,KENNEDY,4.606433,-74.172637,Paradas SITP,#FDF202
3594,Br. Montebello,SAN CRISTOBAL,4.568202,-74.090118,Paradas SITP,#FDF202
3595,U Pedagógica Nacional,CHAPINERO,4.657523,-74.059534,Paradas SITP,#FDF202
3597,Comunidad Hijas de María Auxiliadora,USAQUEN,4.747738,-74.029987,Paradas SITP,#FDF202
3599,Estación Calle 142,SUBA,4.726954,-74.050881,Paradas SITP,#FDF202
3600,Conjunto Los Manzanos,ENGATIVA,4.730854,-74.116714,Paradas SITP,#FDF202
3610,Br. Marsella,KENNEDY,4.630054,-74.125147,Paradas SITP,#FDF202
3612,Br. El Danubio Azul,KENNEDY,4.618672,-74.180237,Paradas SITP,#FDF202
3615,Colegio Confraternidad de San Fernando,CIUDAD BOLIVAR,4.563768,-74.146372,Paradas SITP,#FDF202
3619,IED Montebello,SAN CRISTOBAL,4.566827,-74.087597,Paradas SITP,#FDF202
3625,C.C. Avenida Chile,CHAPINERO,4.656442,-74.057953,Paradas SITP,#FDF202
3627,Br. El Redil,USAQUEN,4.752116,-74.024387,Paradas SITP,#FDF202
3630,Estación Alcalá,SUBA,4.722458,-74.051627,Paradas SITP,#FDF202
3632,COTRANSPENSILVANIA,ENGATIVA,4.695093,-74.114663,Paradas SITP,#FDF202
3637,Br. Villa Zarzamora,KENNEDY,4.619402,-74.178871,Paradas SITP,#FDF202
3639,Parroquia Maria del Pilar,KENNEDY,4.607363,-74.172373,Paradas SITP,#FDF202
3640,Centro Comercial Centro Mayor,ANTONIO NARIÑO,4.59013,-74.124386,Paradas SITP,#FDF202
3641,Br. San Francisco I Sector,CIUDAD BOLIVAR,4.563123,-74.145623,Paradas SITP,#FDF202
3643,IED Florida Blanca,ENGATIVA,4.697334,-74.113174,Paradas SITP,#FDF202
3644,Urbanización La Palmera,CIUDAD BOLIVAR,4.561845,-74.14297,Paradas SITP,#FDF202
3645,Urb. Fucha,RAFAEL URIBE URIBE,4.572767,-74.098748,Paradas SITP,#FDF202
3646,Br. Verbenal,USAQUEN,4.716567,-74.02971,Paradas SITP,#FDF202
3647,Br. Bilbao I Sector,SUBA,4.751768,-74.116061,Paradas SITP,#FDF202
3649,Br. Quirigua Central,ENGATIVA,4.710659,-74.10301,Paradas SITP,#FDF202
3652,Marsella,KENNEDY,4.631099,-74.131676,Paradas SITP,#FDF202
3660,Centro Social Roma I Sector,KENNEDY,4.608131,-74.172378,Paradas SITP,#FDF202
3662,Br. Las Acacías,CIUDAD BOLIVAR,4.562563,-74.14404,Paradas SITP,#FDF202
3664,Br. Modelo Sur,SAN CRISTOBAL,4.584526,-74.085267,Paradas SITP,#FDF202
3668,Ciudad Cooperativa La Libertad,USAQUEN,4.760112,-74.033938,Paradas SITP,#FDF202
3669,Marsella Aloha Norte,KENNEDY,4.633198,-74.131434,Paradas SITP,#FDF202
3670,Br. Villas de Kennedy,BOSA,4.620918,-74.178918,Paradas SITP,#FDF202
3671,IED Class,KENNEDY,4.607936,-74.171692,Paradas SITP,#FDF202
3679,Br. Caracas,ANTONIO NARIÑO,4.583437,-74.092284,Paradas SITP,#FDF202
3683,CENDA,TEUSAQUILLO,4.650754,-74.071699,Paradas SITP,#FDF202
3684,Br. San Antonio Norte,USAQUEN,4.760059,-74.033425,Paradas SITP,#FDF202
3685,Br. Ciudad Berna,ANTONIO NARIÑO,4.583053,-74.091432,Paradas SITP,#FDF202
3686,Br. Las Brisas,SAN CRISTOBAL,4.583364,-74.082182,Paradas SITP,#FDF202
3687,Br. Villas de Andalucía,USAQUEN,4.759979,-74.033275,Paradas SITP,#FDF202
3695,Estación Calle 127,SUBA,4.705785,-74.054445,Paradas SITP,#FDF202
3703,COLEGIO GRAN BRITALIA,KENNEDY,4.620287,-74.17694,Paradas SITP,#FDF202
3706,Estación Sena,ANTONIO NARIÑO,4.597767,-74.10944,Paradas SITP,#FDF202
3707,CAI Ciudad Berna,ANTONIO NARIÑO,4.582388,-74.090769,Paradas SITP,#FDF202
3710,Br. Las Cruces,SANTA FE,4.586879,-74.082191,Paradas SITP,#FDF202
3718,Av. Caracas,BARRIOS UNIDOS,4.655442,-74.064067,Paradas SITP,#FDF202
3719,Parroquia San Silvestre,ENGATIVA,4.690487,-74.088968,Paradas SITP,#FDF202
3720,IED La Cabaña,FONTIBON,4.683465,-74.139049,Paradas SITP,#FDF202
3721,IED Marsella,KENNEDY,4.63333,-74.127046,Paradas SITP,#FDF202
3722,Br. Jorge Uribe Botero,BOSA,4.621702,-74.177931,Paradas SITP,#FDF202
3723,Br. Lucero,CIUDAD BOLIVAR,4.552873,-74.140371,Paradas SITP,#FDF202
3726,Escuela María Montessori,ANTONIO NARIÑO,4.584363,-74.092943,Paradas SITP,#FDF202
3732,Colegio San Pedro Nolasco,BARRIOS UNIDOS,4.656686,-74.066088,Paradas SITP,#FDF202
3733,Estación Pepe Sierra,SUBA,4.698544,-74.055653,Paradas SITP,#FDF202
3734,Br. Los Cámbulos,FONTIBON,4.685818,-74.141137,Paradas SITP,#FDF202
3736,Br. Martinica,KENNEDY,4.623925,-74.176806,Paradas SITP,#FDF202
3739,JAC Lucero Medio,CIUDAD BOLIVAR,4.553773,-74.140638,Paradas SITP,#FDF202
3740,Br. El Pesebre,RAFAEL URIBE URIBE,4.576412,-74.115601,Paradas SITP,#FDF202
3741,Altos de Jalisco,CIUDAD BOLIVAR,4.55418,-74.139664,Paradas SITP,#FDF202
3742,Br. Alcázares,BARRIOS UNIDOS,4.659592,-74.070332,Paradas SITP,#FDF202
3747,El Cortijo,ENGATIVA,4.725068,-74.116979,Paradas SITP,#FDF202
3749,Br. Las Luces,KENNEDY,4.606367,-74.168543,Paradas SITP,#FDF202
3750,Estación Calle 106,SUBA,4.693272,-74.056555,Paradas SITP,#FDF202
3753,Br. Chicalá,BOSA,4.62513,-74.179774,Paradas SITP,#FDF202
3754,IED Ciudad de Montreal,CIUDAD BOLIVAR,4.55278,-74.140282,Paradas SITP,#FDF202
3761,Carrera 11,ANTONIO NARIÑO,4.578236,-74.09549,Paradas SITP,#FDF202
3762,Cementerio Chapinero,BARRIOS UNIDOS,4.662573,-74.074453,Paradas SITP,#FDF202
3766,CED Divino Maestro,USAQUEN,4.738869,-74.025095,Paradas SITP,#FDF202
3769,Br. Santa Margarita,SUBA,4.689855,-74.057135,Paradas SITP,#FDF202
3771,PARQUE SAN MARCOS,ENGATIVA,4.688376,-74.108171,Paradas SITP,#FDF202
3774,Br. Betania,BOSA,4.625295,-74.179781,Paradas SITP,#FDF202
3776,Br. Domingo Laín I,CIUDAD BOLIVAR,4.554282,-74.139043,Paradas SITP,#FDF202
3779,Br. Fiscala Alta,USME,4.534342,-74.113361,Paradas SITP,#FDF202
3781,Condominios San Sebastián,SAN CRISTOBAL,4.585285,-74.077333,Paradas SITP,#FDF202
3785,El Corozo,USAQUEN,4.806474,-74.036883,Paradas SITP,#FDF202
3788,Bochica IV Etapa,ENGATIVA,4.717604,-74.108232,Paradas SITP,#FDF202
3789,Br. Amaruc,KENNEDY,4.622797,-74.177518,Paradas SITP,#FDF202
3790,Compensar Calle 220,USAQUEN,4.798906,-74.030649,Paradas SITP,#FDF202
3791,Br. El Rincón,SUBA,4.720124,-74.093624,Paradas SITP,#FDF202
3792,Centro empresarial Muelle Industrial,FONTIBON,4.681267,-74.129181,Paradas SITP,#FDF202
3793,Br. Roma - Bertha Hernádez  de Ospina,KENNEDY,4.609261,-74.17204,Paradas SITP,#FDF202
3795,Br. Santa Bárbara,CANDELARIA,4.590789,-74.078418,Paradas SITP,#FDF202
3797,Verbenal San Antonio,USAQUEN,4.764562,-74.032316,Paradas SITP,#FDF202
3799,Urb. San Pedro,SUBA,4.768171,-74.05023,Paradas SITP,#FDF202
3800,Pq. La Clarita,ENGATIVA,4.690014,-74.105052,Paradas SITP,#FDF202
3801,Br. Roma - Bertha Hernández de Ospina,KENNEDY,4.611757,-74.173328,Paradas SITP,#FDF202
3802,IED Sierra Morena,CIUDAD BOLIVAR,4.574233,-74.168995,Paradas SITP,#FDF202
3803,Br. Portal de San Carlos,RAFAEL URIBE URIBE,4.575073,-74.103088,Paradas SITP,#FDF202
3804,PARQUE LA CLARITA,ENGATIVA,4.690353,-74.105315,Paradas SITP,#FDF202
3805,Urbanización Chicalá,BOSA,4.626603,-74.180864,Paradas SITP,#FDF202
3806,Br. Santander Norte,ANTONIO NARIÑO,4.589681,-74.108766,Paradas SITP,#FDF202
3807,Br. Alcázares Norte,BARRIOS UNIDOS,4.663677,-74.066839,Paradas SITP,#FDF202
3808,IED Carlos Lleras,ENGATIVA,4.688572,-74.103252,Paradas SITP,#FDF202
3809,Iglesia de Santa Bárbara,CANDELARIA,4.591874,-74.078892,Paradas SITP,#FDF202
3810, Los Alcázares,BARRIOS UNIDOS,4.659778,-74.069305,Paradas SITP,#FDF202
3811,Parque Altablanca,USAQUEN,4.734166,-74.029184,Paradas SITP,#FDF202
3813,Bogotá Tenis Club Campestre,SUBA,4.820426,-74.035576,Paradas SITP,#FDF202
3816,Gran Granada Portal de Granada,ENGATIVA,4.721874,-74.126976,Paradas SITP,#FDF202
3818,Urb. Fuengirola,FONTIBON,4.685758,-74.157246,Paradas SITP,#FDF202
3819,IED Los Periodistas,KENNEDY,4.616636,-74.159871,Paradas SITP,#FDF202
3823, Quinta Mutis,BARRIOS UNIDOS,4.654534,-74.071956,Paradas SITP,#FDF202
3825,Planta de Concreto,SUBA,4.81546,-74.036252,Paradas SITP,#FDF202
3827,Planta Tratamiento Salitre,ENGATIVA,4.734652,-74.12673,Paradas SITP,#FDF202
3828,La Magdalena Ciudad Tintal,KENNEDY,4.655052,-74.159101,Paradas SITP,#FDF202
3829,Colegio Celis,KENNEDY,4.614697,-74.174971,Paradas SITP,#FDF202
3831,Br. Lourdes,SANTA FE,4.589504,-74.073561,Paradas SITP,#FDF202
3832, Muequetá,BARRIOS UNIDOS,4.654234,-74.071794,Paradas SITP,#FDF202
3839,Estación Terminal,SUBA,4.770067,-74.043739,Paradas SITP,#FDF202
3840,Parque Aures II,SUBA,4.730136,-74.10127,Paradas SITP,#FDF202
3842,LA FLORIDA,ENGATIVA,4.692978,-74.109504,Paradas SITP,#FDF202
3845,Catalina,KENNEDY,4.609607,-74.169878,Paradas SITP,#FDF202
3846,Br. Los Comuneros,USME,4.499706,-74.111076,Paradas SITP,#FDF202
3849,Br. Lourdes III,SANTA FE,4.588009,-74.074631,Paradas SITP,#FDF202
3851,Br. La Florida,ENGATIVA,4.69428,-74.108336,Paradas SITP,#FDF202
3852,Br. Roma II,KENNEDY,4.60898,-74.170048,Paradas SITP,#FDF202
3854,Br. Atanasio Girardot,SANTA FE,4.586789,-74.074241,Paradas SITP,#FDF202
3856,Tibabita,USAQUEN,4.768464,-74.0294,Paradas SITP,#FDF202
3857,Lago de Suba,SUBA,4.729762,-74.098623,Paradas SITP,#FDF202
3858,Salón Comunal Roma IV - II,KENNEDY,4.611871,-74.170663,Paradas SITP,#FDF202
3860, San Luis  CL 61F,TEUSAQUILLO,4.649693,-74.072613,Paradas SITP,#FDF202
3862,Canal Córdoba,SUBA,4.739418,-74.056482,Paradas SITP,#FDF202
3863,Pq. Boyacá Real,ENGATIVA,4.686492,-74.099354,Paradas SITP,#FDF202
3868,El Tintal II,FONTIBON,4.660737,-74.1373,Paradas SITP,#FDF202
3870,ACIP,KENNEDY,4.611887,-74.170543,Paradas SITP,#FDF202
3876,Urbanización las Palmas,USAQUEN,4.768917,-74.029584,Paradas SITP,#FDF202
3877,Museo del Chicó,CHAPINERO,4.673906,-74.042518,Paradas SITP,#FDF202
3882,Consolación,ENGATIVA,4.684245,-74.099298,Paradas SITP,#FDF202
3885,Br. Calarcá I Y II,KENNEDY,4.620881,-74.168871,Paradas SITP,#FDF202
3886,Seminario Conciliar de Bogotá,CHAPINERO,4.674,-74.041964,Paradas SITP,#FDF202
3888,Br. Mazurén II Sector,SUBA,4.735998,-74.058484,Paradas SITP,#FDF202
3893,Boyacá,ENGATIVA,4.688839,-74.097739,Paradas SITP,#FDF202
3897,Br. El Vergel Occidental,KENNEDY,4.656946,-74.138147,Paradas SITP,#FDF202
3899,Br. Ramírez,SANTA FE,4.584415,-74.075891,Paradas SITP,#FDF202
3900,Museo El Chicó,CHAPINERO,4.675167,-74.040992,Paradas SITP,#FDF202
3901,Colegio San Carlos,USAQUEN,4.770423,-74.034906,Paradas SITP,#FDF202
3909,Br. Telecom Arrayanes,SUBA,4.726367,-74.096697,Paradas SITP,#FDF202
3912,Urbanización Acapulco,ENGATIVA,4.683962,-74.096403,Paradas SITP,#FDF202
3914,Br. Nuevo Techo,KENNEDY,4.646219,-74.130904,Paradas SITP,#FDF202
3915,Ciudadela de Usme - La esperanza I Etapa,USME,4.47544,-74.123313,Paradas SITP,#FDF202
3916,Br. El Triunfo,SANTA FE,4.582164,-74.07672,Paradas SITP,#FDF202
3917,Calle 224,SUBA,4.801385,-74.038533,Paradas SITP,#FDF202
3919,Urbanización Parque Central Colina II,BOSA,4.740655,-74.059541,Paradas SITP,#FDF202
3920,CAI Britalia,KENNEDY,4.624431,-74.171176,Paradas SITP,#FDF202
3922,Br. Villa del Ría II Sector,BOSA,4.599595,-74.161158,Paradas SITP,#FDF202
3932,Br. Protecho Bogotá II,CIUDAD BOLIVAR,4.569164,-74.145556,Paradas SITP,#FDF202
3934,IED Jorge Soto del Corral,SANTA FE,4.587327,-74.07138,Paradas SITP,#FDF202
3940,CAI Teusaquillo,TEUSAQUILLO,4.623459,-74.071808,Paradas SITP,#FDF202
3941,Br. José Joaquín Vargas,BARRIOS UNIDOS,4.673155,-74.084775,Paradas SITP,#FDF202
3943,Br. Villa del Río II Sector,BOSA,4.599751,-74.156538,Paradas SITP,#FDF202
3944,Conjunto Residencial El Monte,SUBA,4.759626,-74.073309,Paradas SITP,#FDF202
3946,IED General Santander,ENGATIVA,4.717156,-74.140291,Paradas SITP,#FDF202
3947,Br. Belén,CANDELARIA,4.590515,-74.071232,Paradas SITP,#FDF202
3948,Urb. La Magdalena (Alcaldía Local de Teusaquillo),TEUSAQUILLO,4.629414,-74.072575,Paradas SITP,#FDF202
3951,Br. Guadalupe,CIUDAD BOLIVAR,4.598585,-74.154237,Paradas SITP,#FDF202
3954,IED Marco Fidel Suarez,TUNJUELITO,4.577606,-74.136034,Paradas SITP,#FDF202
3955,Br. El Guavio,CANDELARIA,4.590497,-74.071134,Paradas SITP,#FDF202
3956,Alcaldía Local de Teusaquillo,TEUSAQUILLO,4.628965,-74.072664,Paradas SITP,#FDF202
3958,Centro de Altos Estudios Sabio Caldas (Parque Gernika),TEUSAQUILLO,4.635268,-74.070599,Paradas SITP,#FDF202
3959,Seminario mayor de San José,CHAPINERO,4.674083,-74.037056,Paradas SITP,#FDF202
3961,Br. Victoria Norte,SUBA,4.732741,-74.054175,Paradas SITP,#FDF202
3977,Br. SAN JORGE I,SUBA,4.7164,-74.089735,Paradas SITP,#FDF202
3979,Br. Tunjuelito,TUNJUELITO,4.560195,-74.126625,Paradas SITP,#FDF202
3984,Parque Gernika,TEUSAQUILLO,4.634939,-74.070899,Paradas SITP,#FDF202
3987,Clínica Eusalud (Br. Chapinero Occidental),TEUSAQUILLO,4.643098,-74.068884,Paradas SITP,#FDF202
3988,Gran Granada Unir,ENGATIVA,4.720675,-74.133066,Paradas SITP,#FDF202
3989,Br. El Anhelo,BOSA,4.635756,-74.191565,Paradas SITP,#FDF202
3990,Br. Chapinero Occidental,TEUSAQUILLO,4.642542,-74.068977,Paradas SITP,#FDF202
3991,Kr 11 E,CHAPINERO,4.666621,-74.020088,Paradas SITP,#FDF202
3993,CARRERA 90C,SUBA,4.718096,-74.091166,Paradas SITP,#FDF202
3995,San Benito,TUNJUELITO,4.560878,-74.131688,Paradas SITP,#FDF202
3997,Kr 4 E,CHAPINERO,4.674272,-74.021088,Paradas SITP,#FDF202
3998,Cl 127 B,SUBA,4.718049,-74.090484,Paradas SITP,#FDF202
3999,Gran Granada Altos de la Sabana,ENGATIVA,4.7228,-74.133533,Paradas SITP,#FDF202
4003,Las Colinas - Sector Divino Niño,RAFAEL URIBE URIBE,4.573699,-74.110161,Paradas SITP,#FDF202
4004,Segundo Mirador,CHAPINERO,4.675427,-74.023987,Paradas SITP,#FDF202
4007,Br. Dindalito I Etapa,KENNEDY,4.63461,-74.170669,Paradas SITP,#FDF202
4010,Br. Nuevo Chile,BOSA,4.601428,-74.166542,Paradas SITP,#FDF202
4016,Bosque San Carlos,RAFAEL URIBE URIBE,4.573899,-74.107107,Paradas SITP,#FDF202
4023,Br. Altos de la Esperanza I Sector,SUBA,4.71826,-74.089915,Paradas SITP,#FDF202
4025,Pq. Centenario,FONTIBON,4.672246,-74.151207,Paradas SITP,#FDF202
4027,Altos de Tintalá II,KENNEDY,4.650067,-74.160971,Paradas SITP,#FDF202
4032,Br. Las Vegas,KENNEDY,4.637131,-74.173976,Paradas SITP,#FDF202
4034,Fundación Hospital San Carlos,RAFAEL URIBE URIBE,4.572047,-74.105637,Paradas SITP,#FDF202
4037,DIAN - Edificio Sendas,CANDELARIA,4.59406,-74.077657,Paradas SITP,#FDF202
4039,Urb. Colina Campestre II Sector,SUBA,4.727433,-74.063044,Paradas SITP,#FDF202
4041,El Carmen Fontibón,FONTIBON,4.677497,-74.150032,Paradas SITP,#FDF202
4042,Ciudad Tintal II Etapa 5,KENNEDY,4.650067,-74.160971,Paradas SITP,#FDF202
4044,Jardín Social Tintalito,KENNEDY,4.634005,-74.172968,Paradas SITP,#FDF202
4045,Superintendencia Financiera,CANDELARIA,4.593927,-74.074889,Paradas SITP,#FDF202
4046,CED Julio Antonio Galán,CHAPINERO,4.67546,-74.028783,Paradas SITP,#FDF202
4052,Pq. Sotavento,BOSA,4.744538,-74.055239,Paradas SITP,#FDF202
4053,Pq la Estrada,ENGATIVA,4.680309,-74.092365,Paradas SITP,#FDF202
4054,Urb Portal Del Centenario Tv  107 A,FONTIBON,4.675631,-74.151557,Paradas SITP,#FDF202
4055,Ciudad Tintal II Etapa 6,KENNEDY,4.652527,-74.162638,Paradas SITP,#FDF202
4057,Br. Jaqueline,KENNEDY,4.60579,-74.166698,Paradas SITP,#FDF202
4058,Br. Plenitud La Calleja,USAQUEN,4.70651,-74.042557,Paradas SITP,#FDF202
4059,C.R. Rincón del Carmel,BOSA,4.742626,-74.057755,Paradas SITP,#FDF202
4063,Ciudad Tintal II Etapa 1,KENNEDY,4.652982,-74.162672,Paradas SITP,#FDF202
4064,Estación Country Sur,RAFAEL URIBE URIBE,4.571488,-74.098793,Paradas SITP,#FDF202
